state_range,action
[111.  17.  63.   4.   1.   3.   5.   0.   0. 225.],"0,0"
[103.  18.   0.   0.   1.   4.   5.   0.   0. 225.],"0,0"
[ 79.  19.   0.   0.   0.   0.   5.   0.   0. 225.],"0,0"
[ 75.  20.   0.   0.   0.   0.   5.   0.   0. 225.],"0,0"
[ 76.  21.   0.   0.   0.   0.   5.   0.   0. 225.],"0,0"
[ 77.  22.  75.   1.   0.   0.   5.   0.   0. 225.],"0,0"
[102.   23.   75.    2.    1.5   1.    5.    0.    0.  225. ],"3,0"
[ 85.    0.   75.    3.    1.5   2.    5.    0.    0.  211. ],"0,0"
[ 52.    1.   75.    4.    1.5   3.    5.    0.    0.  211. ],"0,0"
[111.    2.    0.    0.    1.5   4.    5.    0.    0.  211. ],"0,2"
[ 77.   3.   0.   0.   0.   0.   5.   0.   0. 211.],"0,0"
[ 73.   4.   0.   0.   0.   0.   5.   0.   0. 211.],"0,0"
[ 76.   5.   0.   0.   0.   0.   5.   0.   0. 211.],"0,0"
[ 71.   6.   0.   0.   0.   0.   5.   0.   0. 211.],"0,0"
[ 73.   7.   0.   0.   0.   0.   5.   0.   0. 211.],"0,0"
[ 77.   8.  47.   1.   0.   0.   5.   0.   0. 211.],"0,0"
[ 94.   9.  47.   2.   1.   1.   5.   0.   0. 211.],"2,0"
[ 69.  10.  47.   3.   1.   2.   5.   0.   0. 211.],"0,0"
[ 47.  11.  47.   4.   1.   3.   5.   0.   0. 211.],"0,0"
[104.  12.   0.   0.   1.   4.   5.   0.   0. 211.],"0,2"
[ 78.  13.   0.   0.   0.   0.   5.   0.   0. 211.],"0,0"
[ 75.  14.  91.   1.   0.   0.   5.   0.   0. 211.],"0,0"
[111.   15.   91.    2.    1.5   1.    5.    0.    0.  211. ],"3,0"
[112.   16.   91.    3.    1.5   2.    5.    0.    0.  211. ],"0,0"
[112.   17.   91.    4.    1.5   3.    5.    0.    0.  211. ],"0,0"
[111.   18.    0.    0.    1.5   4.    5.    0.    0.  211. ],"0,0"
[ 74.  19.   0.   0.   0.   0.   5.   0.   0. 211.],"0,0"
[ 73.  20.  97.   1.   0.   0.   5.   0.   0. 211.],"0,0"
[111.  21.  97.   2.   2.   1.   5.   0.   0. 211.],"4,0"
[107.  22.  97.   3.   2.   2.   5.   0.   0. 211.],"0,0"
[106.  23.  97.   4.   2.   3.   5.   0.   0. 211.],"0,0"
[ 95.   0.   0.   0.   2.   4.   5.   0.   0. 189.],"0,0"
[ 45.   1.   0.   0.   0.   0.   5.   0.   0. 189.],"0,0"
[113.   2.   0.   0.   0.   0.   5.   0.   0. 189.],"0,2"
[115.   3.   0.   0.   0.   0.   5.   0.   0. 189.],"0,0"
[120.   4.   0.   0.   0.   0.   5.   0.   0. 189.],"0,0"
[115.   5.   0.   0.   0.   0.   5.   0.   0. 189.],"0,0"
[118.   6.   0.   0.   0.   0.   5.   0.   0. 189.],"0,0"
[118.   7.   0.   0.   0.   0.   5.   0.   0. 189.],"0,0"
[117.   8.  43.   1.   0.   0.   5.   0.   0. 189.],"0,0"
[134.   9.  43.   2.   1.   1.   5.   0.   0. 189.],"2,0"
[105.  10.  43.   3.   1.   2.   5.   0.   0. 189.],"0,0"
[ 84.  11.  43.   4.   1.   3.   5.   0.   0. 189.],"0,0"
[ 79.  12.   0.   0.   1.   4.   5.   0.   0. 189.],"0,0"
[ 97.  13.  95.   1.   0.   0.   5.   0.   0. 189.],"0,1"
[139.  14.  95.   2.   2.   1.   5.   0.   0. 189.],"4,0"
[144.  15.  95.   3.   2.   2.   5.   0.   0. 189.],"0,0"
[134.  16.  95.   4.   2.   3.   5.   0.   0. 189.],"0,0"
[120.  17.   0.   0.   2.   4.   5.   0.   0. 189.],"0,0"
[ 77.  18.   0.   0.   0.   0.   5.   0.   0. 189.],"0,0"
[ 78.  19.   0.   0.   0.   0.   5.   0.   0. 189.],"0,0"
[ 79.  20.  69.   1.   0.   0.   5.   0.   0. 189.],"0,0"
[102.   21.   69.    2.    1.5   1.    5.    0.    0.  189. ],"3,0"
[104.   22.   69.    3.    1.5   2.    5.    0.    0.  189. ],"0,0"
[110.   23.   69.    4.    1.5   3.    5.    0.    0.  189. ],"0,0"
[110.    0.    0.    0.    1.5   4.    5.    0.    0.  189. ],"0,0"
[ 77.   1.   0.   0.   0.   0.   5.   0.   0. 189.],"0,0"
[ 81.   2.   0.   0.   0.   0.   5.   0.   0. 189.],"0,0"
[ 76.   3.   0.   0.   0.   0.   5.   0.   0. 189.],"0,0"
[ 72.   4.   0.   0.   0.   0.   5.   0.   0. 189.],"0,0"
[ 77.   5.   0.   0.   0.   0.   5.   0.   0. 189.],"0,0"
[ 74.   6.   0.   0.   0.   0.   5.   0.   0. 189.],"0,0"
[ 77.   7.   0.   0.   0.   0.   5.   0.   0. 189.],"0,0"
[ 73.   8.  54.   1.   0.   0.   5.   0.   0. 189.],"0,0"
[ 96.   9.  54.   2.   1.   1.   5.   0.   0. 189.],"2,0"
[ 90.  10.  54.   3.   1.   2.   5.   0.   0. 189.],"0,0"
[ 90.  11.  54.   4.   1.   3.   5.   0.   0. 189.],"0,0"
[ 89.  12.   0.   0.   1.   4.   5.   0.   0. 189.],"0,0"
[106.  13.  80.   1.   0.   0.   5.   0.   0. 189.],"0,1"
[137.   14.   80.    2.    1.5   1.    5.    0.    0.  189. ],"3,0"
[154.   15.   80.    3.    1.5   2.    5.    0.    0.  189. ],"0,0"
[156.   16.   80.    4.    1.5   3.    5.    0.    0.  189. ],"0,0"
[154.   17.    0.    0.    1.5   4.    5.    0.    0.  189. ],"0,0"
[116.  18.   0.   0.   0.   0.   5.   0.   0. 189.],"0,0"
[116.  19.   0.   0.   0.   0.   5.   0.   0. 189.],"0,0"
[116.  20.   0.   0.   0.   0.   5.   0.   0. 189.],"0,0"
[116.  21.  58.   1.   0.   0.   5.   0.   0. 189.],"0,0"
[144.  22.  58.   2.   1.   1.   5.   0.   0. 189.],"2,0"
[166.  23.  58.   3.   1.   2.   5.   0.   0. 189.],"0,0"
[147.    0.   58.    4.    1.5   3.    5.    0.    0.  200. ],"1,0"
[124.    1.    0.    0.    1.5   4.    5.    0.    0.  200. ],"0,0"
[ 91.   2.   0.   0.   0.   0.   5.   0.   0. 200.],"0,0"
[ 89.   3.   0.   0.   0.   0.   5.   0.   0. 200.],"0,0"
[ 88.   4.   0.   0.   0.   0.   5.   0.   0. 200.],"0,0"
[ 89.   5.   0.   0.   0.   0.   5.   0.   0. 200.],"0,0"
[ 92.   6.   0.   0.   0.   0.   5.   0.   0. 200.],"0,0"
[ 91.   7.   0.   0.   0.   0.   5.   0.   0. 200.],"0,0"
[ 94.   8.   0.   0.   0.   0.   5.   0.   0. 200.],"0,0"
[ 92.   9.  50.   1.   0.   0.   5.   0.   0. 200.],"0,0"
[115.  10.  50.   2.   1.   1.   5.   0.   0. 200.],"2,0"
[ 98.  11.  50.   3.   1.   2.   5.   0.   0. 200.],"0,0"
[ 94.  12.  50.   4.   1.   3.   5.   0.   0. 200.],"0,0"
[ 92.  13.   0.   0.   1.   4.   5.   0.   0. 200.],"0,0"
[ 75.  14.  75.   1.   0.   0.   5.   0.   0. 200.],"0,0"
[102.   15.   75.    2.    1.5   1.    5.    0.    0.  200. ],"3,0"
[ 90.   16.   75.    3.    1.5   2.    5.    0.    0.  200. ],"0,0"
[ 72.   17.   75.    4.    1.5   3.    5.    0.    0.  200. ],"0,0"
[ 62.   18.    0.    0.    1.5   4.    5.    0.    0.  200. ],"0,0"
[ 61.  19.   0.   0.   0.   0.   5.   0.   0. 200.],"0,1"
[ 96.  20.   0.   0.   0.   0.   5.   0.   0. 200.],"0,1"
[ 94.  21.   0.   0.   0.   0.   5.   0.   0. 200.],"0,0"
[ 93.  22.  84.   1.   0.   0.   5.   0.   0. 200.],"0,0"
[122.   23.   84.    2.    1.5   1.    5.    0.    0.  200. ],"3,0"
[132.    0.   84.    3.    1.5   2.    5.    0.    0.  200. ],"0,0"
[124.    1.   84.    4.    1.5   3.    5.    0.    0.  200. ],"0,0"
[120.    2.    0.    0.    1.5   4.    5.    0.    0.  200. ],"0,0"
[ 94.   3.   0.   0.   0.   0.   5.   0.   0. 200.],"0,0"
[ 92.   4.   0.   0.   0.   0.   5.   0.   0. 200.],"0,0"
[ 96.   5.   0.   0.   0.   0.   5.   0.   0. 200.],"0,0"
[ 94.   6.   0.   0.   0.   0.   5.   0.   0. 200.],"0,0"
[ 93.   7.   0.   0.   0.   0.   5.   0.   0. 200.],"0,0"
[ 94.   8.  77.   1.   0.   0.   5.   0.   0. 200.],"0,0"
[122.    9.   77.    2.    1.5   1.    5.    0.    0.  200. ],"3,0"
[ 98.   10.   77.    3.    1.5   2.    5.    0.    0.  200. ],"0,0"
[ 81.   11.   77.    4.    1.5   3.    5.    0.    0.  200. ],"0,0"
[ 80.   12.    0.    0.    1.5   4.    5.    0.    0.  200. ],"0,0"
[ 87.  13.  69.   1.   0.   0.   5.   0.   0. 200.],"0,1"
[115.   14.   69.    2.    1.5   1.    5.    0.    0.  200. ],"3,0"
[104.   15.   69.    3.    1.5   2.    5.    0.    0.  200. ],"0,0"
[ 88.   16.   69.    4.    1.5   3.    5.    0.    0.  200. ],"0,0"
[ 72.   17.    0.    0.    1.5   4.    5.    0.    0.  200. ],"0,0"
[ 72.  18.   0.   0.   0.   0.   5.   0.   0. 200.],"0,1"
[ 73.  19.   0.   0.   0.   0.   5.   0.   0. 200.],"0,0"
[ 67.  20.  72.   1.   0.   0.   5.   0.   0. 200.],"0,0"
[100.  21.  72.   2.   0.   0.   5.   0.   0. 200.],"0,0"
[201.   22.   72.    3.    1.5   1.    5.    0.    0.  200. ],"3,0"
[175.  23.  72.   4.   2.   2.   5.   0.   0. 200.],"1,0"
[ 52.    0.    0.    0.    2.5   3.    5.    0.    0.  171. ],"1,0"
[ 16.    1.    0.    0.    2.5   4.    5.    0.    0.  171. ],"0,2"
[ 78.   2.   0.   0.   0.   0.   5.   0.   0. 171.],"0,3"
[ 79.   3.   0.   0.   0.   0.   5.   0.   0. 171.],"0,0"
[ 83.   4.   0.   0.   0.   0.   5.   0.   0. 171.],"0,0"
[ 79.   5.   0.   0.   0.   0.   5.   0.   0. 171.],"0,0"
[ 84.   6.   0.   0.   0.   0.   5.   0.   0. 171.],"0,0"
[ 83.   7.   0.   0.   0.   0.   5.   0.   0. 171.],"0,0"
[ 85.   8.   0.   0.   0.   0.   5.   0.   0. 171.],"0,0"
[ 86.   9.  56.   1.   0.   0.   5.   0.   0. 171.],"0,0"
[106.   10.   56.    2.    1.5   1.    5.    0.    0.  171. ],"3,0"
[ 77.   11.   56.    3.    1.5   2.    5.    0.    0.  171. ],"0,0"
[ 55.   12.   56.    4.    1.5   3.    5.    0.    0.  171. ],"0,0"
[ 84.   13.    0.    0.    1.5   4.    5.    0.    0.  171. ],"0,1"
[ 98.  14.  70.   1.   0.   0.   5.   0.   0. 171.],"0,1"
[123.   15.   70.    2.    1.5   1.    5.    0.    0.  171. ],"3,0"
[121.   16.   70.    3.    1.5   2.    5.    0.    0.  171. ],"0,0"
[115.   17.   70.    4.    1.5   3.    5.    0.    0.  171. ],"0,0"
[108.   18.    0.    0.    1.5   4.    5.    0.    0.  171. ],"0,0"
[ 77.  19.   0.   0.   0.   0.   5.   0.   0. 171.],"0,0"
[ 80.  20.   0.   0.   0.   0.   5.   0.   0. 171.],"0,0"
[ 79.  21.   0.   0.   0.   0.   5.   0.   0. 171.],"0,0"
[ 79.  22.  58.   1.   0.   0.   5.   0.   0. 171.],"0,0"
[101.   23.   58.    2.    1.5   1.    5.    0.    0.  171. ],"3,0"
[ 91.    0.   58.    3.    1.5   2.    5.    0.    0.  189. ],"0,0"
[ 51.    1.   58.    4.    1.5   3.    5.    0.    0.  189. ],"0,0"
[105.    2.    0.    0.    1.5   4.    5.    0.    0.  189. ],"0,2"
[ 78.   3.   0.   0.   0.   0.   5.   0.   0. 189.],"0,0"
[ 76.   4.   0.   0.   0.   0.   5.   0.   0. 189.],"0,0"
[ 81.   5.   0.   0.   0.   0.   5.   0.   0. 189.],"0,0"
[ 82.   6.   0.   0.   0.   0.   5.   0.   0. 189.],"0,0"
[ 82.   7.   0.   0.   0.   0.   5.   0.   0. 189.],"0,0"
[ 76.   8.  63.   1.   0.   0.   5.   0.   0. 189.],"0,0"
[100.    9.   63.    2.    1.5   1.    5.    0.    0.  189. ],"3,0"
[ 65.   10.   63.    3.    1.5   2.    5.    0.    0.  189. ],"0,0"
[ 30.   11.   63.    4.    1.5   3.    5.    0.    0.  189. ],"0,0"
[ 94.   12.    0.    0.    1.5   4.    5.    0.    0.  189. ],"0,2"
[ 62.  13.  70.   1.   0.   0.   5.   0.   0. 189.],"0,0"
[ 85.  14.  70.   2.   0.   0.   5.   0.   0. 189.],"0,0"
[187.   15.   70.    3.    1.5   1.    5.    0.    0.  189. ],"3,0"
[135.  16.  70.   4.   2.   2.   5.   0.   0. 189.],"1,0"
[ 42.  17.   0.   0.   2.   3.   5.   0.   0. 189.],"0,0"
[ 25.  18.   0.   0.   2.   4.   5.   0.   0. 189.],"0,2"
[ 86.  19.   0.   0.   0.   0.   5.   0.   0. 189.],"0,3"
[ 88.  20.  81.   1.   0.   0.   5.   0.   0. 189.],"0,0"
[117.   21.   81.    2.    1.5   1.    5.    0.    0.  189. ],"3,0"
[133.   22.   81.    3.    1.5   2.    5.    0.    0.  189. ],"0,0"
[155.   23.   81.    4.    1.5   3.    5.    0.    0.  189. ],"0,0"
[160.    0.    0.    0.    1.5   4.    5.    0.    0.  180. ],"0,0"
[116.   1.   0.   0.   0.   0.   5.   0.   0. 180.],"1,0"
[114.   2.   0.   0.   0.   0.   5.   0.   0. 180.],"0,0"
[110.   3.   0.   0.   0.   0.   5.   0.   0. 180.],"0,0"
[108.   4.   0.   0.   0.   0.   5.   0.   0. 180.],"0,0"
[104.   5.   0.   0.   0.   0.   5.   0.   0. 180.],"0,0"
[ 99.   6.   0.   0.   0.   0.   5.   0.   0. 180.],"0,0"
[100.   7.   0.   0.   0.   0.   5.   0.   0. 180.],"0,0"
[ 98.   8.  40.   1.   0.   0.   5.   0.   0. 180.],"0,0"
[112.   9.  40.   2.   1.   1.   5.   0.   0. 180.],"2,0"
[ 83.  10.  40.   3.   1.   2.   5.   0.   0. 180.],"0,0"
[ 66.  11.  40.   4.   1.   3.   5.   0.   0. 180.],"0,0"
[ 90.  12.   0.   0.   1.   4.   5.   0.   0. 180.],"0,1"
[ 70.  13.  85.   1.   0.   0.   5.   0.   0. 180.],"0,0"
[107.  14.  85.   2.   2.   1.   5.   0.   0. 180.],"4,0"
[100.  15.  85.   3.   2.   2.   5.   0.   0. 180.],"0,0"
[ 83.  16.  85.   4.   2.   3.   5.   0.   0. 180.],"0,0"
[ 66.  17.   0.   0.   2.   4.   5.   0.   0. 180.],"0,0"
[ 57.  18.   0.   0.   0.   0.   5.   0.   0. 180.],"0,1"
[ 96.  19.   0.   0.   0.   0.   5.   0.   0. 180.],"0,1"
[ 91.  20.   0.   0.   0.   0.   5.   0.   0. 180.],"0,0"
[ 92.  21.   0.   0.   0.   0.   5.   0.   0. 180.],"0,0"
[ 97.  22.  84.   1.   0.   0.   5.   0.   0. 180.],"0,0"
[133.  23.  84.   2.   2.   1.   5.   0.   0. 180.],"4,0"
[122.   0.  84.   3.   2.   2.   5.   0.   0. 171.],"0,0"
[ 98.   1.  84.   4.   2.   3.   5.   0.   0. 171.],"0,0"
[ 87.   2.   0.   0.   2.   4.   5.   0.   0. 171.],"0,0"
[ 88.   3.   0.   0.   0.   0.   5.   0.   0. 171.],"0,1"
[ 91.   4.   0.   0.   0.   0.   5.   0.   0. 171.],"0,0"
[ 96.   5.   0.   0.   0.   0.   5.   0.   0. 171.],"0,0"
[102.   6.   0.   0.   0.   0.   5.   0.   0. 171.],"0,0"
[ 97.   7.   0.   0.   0.   0.   5.   0.   0. 171.],"0,0"
[102.   8.  78.   1.   0.   0.   5.   0.   0. 171.],"0,0"
[137.   9.  78.   2.   2.   1.   5.   0.   0. 171.],"4,0"
[ 99.  10.  78.   3.   2.   2.   5.   0.   0. 171.],"0,0"
[ 65.  11.  78.   4.   2.   3.   5.   0.   0. 171.],"0,0"
[ 90.  12.   0.   0.   2.   4.   5.   0.   0. 171.],"0,1"
[ 52.  13.  89.   1.   0.   0.   5.   0.   0. 171.],"0,0"
[156.  14.  89.   2.   0.   0.   5.   0.   0. 171.],"0,2"
[276.  15.  89.   3.   2.   1.   5.   0.   0. 171.],"4,0"
[202.  16.  89.   4.   3.   2.   5.   0.   0. 171.],"2,0"
[ 37.   17.    0.    0.    3.5   3.    5.    0.    0.  171. ],"1,0"
[  0.   18.    0.    0.    3.5   4.    5.    0.    0.  171. ],"0,2"
[ 35.  19.   0.   0.   0.   0.   5.   0.   0. 171.],"0,3"
[109.  20.   0.   0.   0.   0.   5.   0.   0. 171.],"0,2"
[113.  21.   0.   0.   0.   0.   5.   0.   0. 171.],"0,0"
[117.  22.  99.   1.   0.   0.   5.   0.   0. 171.],"0,0"
[153.   23.   99.    2.    2.5   1.    5.    0.    0.  171. ],"5,0"
[145.    0.   99.    3.    2.5   2.    5.    0.    0.  138. ],"0,0"
[139.    1.   99.    4.    2.5   3.    5.    0.    0.  138. ],"0,0"
[147.    2.    0.    0.    2.5   4.    5.    0.    0.  138. ],"0,0"
[117.   3.   0.   0.   0.   0.   5.   0.   0. 138.],"0,0"
[121.   4.   0.   0.   0.   0.   5.   0.   0. 138.],"0,0"
[119.   5.   0.   0.   0.   0.   5.   0.   0. 138.],"0,0"
[121.   6.   0.   0.   0.   0.   5.   0.   0. 138.],"0,0"
[121.   7.   0.   0.   0.   0.   5.   0.   0. 138.],"0,0"
[119.   8.   0.   0.   0.   0.   5.   0.   0. 138.],"0,0"
[115.   9.  78.   1.   0.   0.   5.   0.   0. 138.],"0,0"
[148.   10.   78.    2.    2.5   1.    5.    0.    0.  138. ],"5,0"
[115.   11.   78.    3.    2.5   2.    5.    0.    0.  138. ],"0,0"
[ 97.   12.   78.    4.    2.5   3.    5.    0.    0.  138. ],"0,0"
[ 96.   13.    0.    0.    2.5   4.    5.    0.    0.  138. ],"0,0"
[ 63.  14.  80.   1.   0.   0.   5.   0.   0. 138.],"0,0"
[ 97.  15.  80.   2.   0.   0.   5.   0.   0. 138.],"0,0"
[210.   16.   80.    3.    2.5   1.    5.    0.    0.  138. ],"5,0"
[151.  17.  80.   4.   3.   2.   5.   0.   0. 138.],"1,0"
[ 39.  18.   0.   0.   3.   3.   5.   0.   0. 138.],"0,0"
[ 18.  19.   0.   0.   3.   4.   5.   0.   0. 138.],"0,2"
[ 81.  20.   0.   0.   0.   0.   5.   0.   0. 138.],"0,3"
[ 80.  21.   0.   0.   0.   0.   5.   0.   0. 138.],"0,0"
[ 77.  22.  89.   1.   0.   0.   5.   0.   0. 138.],"0,0"
[109.   23.   89.    2.    2.5   1.    5.    0.    0.  138. ],"5,0"
[109.    0.   89.    3.    2.5   2.    5.    0.    0.  138. ],"0,0"
[ 88.    1.   89.    4.    2.5   3.    5.    0.    0.  138. ],"0,0"
[ 84.    2.    0.    0.    2.5   4.    5.    0.    0.  138. ],"0,0"
[ 83.   3.   0.   0.   0.   0.   5.   0.   0. 138.],"0,1"
[ 88.   4.   0.   0.   0.   0.   5.   0.   0. 138.],"0,0"
[ 93.   5.   0.   0.   0.   0.   5.   0.   0. 138.],"0,0"
[ 96.   6.   0.   0.   0.   0.   5.   0.   0. 138.],"0,0"
[ 94.   7.   0.   0.   0.   0.   5.   0.   0. 138.],"0,0"
[ 90.   8.   0.   0.   0.   0.   5.   0.   0. 138.],"0,0"
[ 92.   9.  59.   1.   0.   0.   5.   0.   0. 138.],"0,0"
[115.   10.   59.    2.    1.5   1.    5.    0.    0.  138. ],"3,0"
[115.   11.   59.    3.    1.5   2.    5.    0.    0.  138. ],"0,0"
[115.   12.   59.    4.    1.5   3.    5.    0.    0.  138. ],"0,0"
[125.   13.    0.    0.    1.5   4.    5.    0.    0.  138. ],"0,0"
[104.  14.  94.   1.   0.   0.   5.   0.   0. 138.],"0,0"
[146.   15.   94.    2.    2.5   1.    5.    0.    0.  138. ],"5,0"
[149.   16.   94.    3.    2.5   2.    5.    0.    0.  138. ],"0,0"
[139.   17.   94.    4.    2.5   3.    5.    0.    0.  138. ],"0,0"
[131.   18.    0.    0.    2.5   4.    5.    0.    0.  138. ],"0,0"
[ 90.  19.   0.   0.   0.   0.   5.   0.   0. 138.],"0,0"
[ 91.  20.   0.   0.   0.   0.   5.   0.   0. 138.],"0,0"
[ 88.  21.  51.   1.   0.   0.   5.   0.   0. 138.],"0,0"
[108.   22.   51.    2.    1.5   1.    5.    0.    0.  138. ],"3,0"
[120.   23.   51.    3.    1.5   2.    5.    0.    0.  138. ],"0,0"
[118.    0.   51.    4.    1.5   3.    5.    0.    0.  171. ],"0,0"
[ 92.    1.    0.    0.    1.5   4.    5.    0.    0.  171. ],"0,0"
[ 65.   2.   0.   0.   0.   0.   5.   0.   0. 171.],"0,0"
[100.   3.   0.   0.   0.   0.   5.   0.   0. 171.],"0,1"
[100.   4.   0.   0.   0.   0.   5.   0.   0. 171.],"0,0"
[103.   5.   0.   0.   0.   0.   5.   0.   0. 171.],"0,0"
[107.   6.   0.   0.   0.   0.   5.   0.   0. 171.],"0,0"
[107.   7.   0.   0.   0.   0.   5.   0.   0. 171.],"0,0"
[103.   8.  44.   1.   0.   0.   5.   0.   0. 171.],"0,0"
[119.   9.  44.   2.   1.   1.   5.   0.   0. 171.],"2,0"
[103.  10.  44.   3.   1.   2.   5.   0.   0. 171.],"0,0"
[ 87.  11.  44.   4.   1.   3.   5.   0.   0. 171.],"0,0"
[ 84.  12.   0.   0.   1.   4.   5.   0.   0. 171.],"0,0"
[104.  13.  65.   1.   0.   0.   5.   0.   0. 171.],"0,1"
[127.   14.   65.    2.    1.5   1.    5.    0.    0.  171. ],"3,0"
[124.   15.   65.    3.    1.5   2.    5.    0.    0.  171. ],"0,0"
[115.   16.   65.    4.    1.5   3.    5.    0.    0.  171. ],"0,0"
[110.   17.    0.    0.    1.5   4.    5.    0.    0.  171. ],"0,0"
[ 74.  18.   0.   0.   0.   0.   5.   0.   0. 171.],"0,0"
[ 77.  19.   0.   0.   0.   0.   5.   0.   0. 171.],"0,0"
[ 76.  20.   0.   0.   0.   0.   5.   0.   0. 171.],"0,0"
[ 72.  21.   0.   0.   0.   0.   5.   0.   0. 171.],"0,0"
[ 72.  22.  63.   1.   0.   0.   5.   0.   0. 171.],"0,0"
[ 98.   23.   63.    2.    1.5   1.    5.    0.    0.  171. ],"3,0"
[ 93.    0.   63.    3.    1.5   2.    5.    0.    0.  200. ],"0,0"
[ 54.    1.   63.    4.    1.5   3.    5.    0.    0.  200. ],"0,0"
[105.    2.    0.    0.    1.5   4.    5.    0.    0.  200. ],"0,2"
[ 78.   3.   0.   0.   0.   0.   5.   0.   0. 200.],"0,0"
[ 75.   4.   0.   0.   0.   0.   5.   0.   0. 200.],"0,0"
[ 74.   5.   0.   0.   0.   0.   5.   0.   0. 200.],"0,0"
[ 78.   6.   0.   0.   0.   0.   5.   0.   0. 200.],"0,0"
[ 73.   7.   0.   0.   0.   0.   5.   0.   0. 200.],"0,0"
[ 68.   8.  63.   1.   0.   0.   5.   0.   0. 200.],"0,0"
[ 92.   9.  63.   2.   0.   0.   5.   0.   0. 200.],"0,0"
[179.   10.   63.    3.    1.5   1.    5.    0.    0.  200. ],"3,0"
[ 93.  11.  63.   4.   2.   2.   5.   0.   0. 200.],"1,0"
[  0.  12.   0.   0.   2.   3.   5.   0.   0. 200.],"0,0"
[ 27.  13.  94.   1.   2.   4.   5.   0.   0. 200.],"0,3"
[132.  14.  94.   2.   0.   0.   5.   0.   0. 200.],"0,3"
[259.  15.  94.   3.   2.   1.   5.   0.   0. 200.],"4,0"
[200.   16.   94.    4.    2.5   2.    5.    0.    0.  200. ],"1,0"
[ 31.  17.   0.   0.   3.   3.   5.   0.   0. 200.],"1,0"
[  0.  18.   0.   0.   3.   4.   5.   0.   0. 200.],"0,2"
[ 39.  19.   0.   0.   0.   0.   5.   0.   0. 200.],"0,3"
[107.  20.   0.   0.   0.   0.   5.   0.   0. 200.],"0,2"
[103.  21.  59.   1.   0.   0.   5.   0.   0. 200.],"0,0"
[124.  22.  59.   2.   1.   1.   5.   0.   0. 200.],"2,0"
[147.  23.  59.   3.   1.   2.   5.   0.   0. 200.],"0,0"
[158.   0.  59.   4.   1.   3.   5.   0.   0. 163.],"0,0"
[168.   1.   0.   0.   1.   4.   5.   0.   0. 163.],"0,0"
[144.   2.   0.   0.   0.   0.   5.   0.   0. 163.],"1,0"
[148.   3.   0.   0.   0.   0.   5.   0.   0. 163.],"0,0"
[145.   4.   0.   0.   0.   0.   5.   0.   0. 163.],"0,0"
[149.   5.   0.   0.   0.   0.   5.   0.   0. 163.],"0,0"
[149.   6.   0.   0.   0.   0.   5.   0.   0. 163.],"0,0"
[152.   7.   0.   0.   0.   0.   5.   0.   0. 163.],"0,0"
[152.   8.  60.   1.   0.   0.   5.   0.   0. 163.],"0,0"
[176.    9.   60.    2.    1.5   1.    5.    0.    0.  163. ],"3,0"
[117.  10.  60.   3.   2.   2.   5.   0.   0. 163.],"1,0"
[ 64.  11.  60.   4.   2.   3.   5.   0.   0. 163.],"0,0"
[ 74.  12.   0.   0.   2.   4.   5.   0.   0. 163.],"0,1"
[ 75.  13.  96.   1.   0.   0.   5.   0.   0. 163.],"0,1"
[109.   14.   96.    2.    2.5   1.    5.    0.    0.  163. ],"5,0"
[ 96.   15.   96.    3.    2.5   2.    5.    0.    0.  163. ],"0,0"
[ 72.   16.   96.    4.    2.5   3.    5.    0.    0.  163. ],"0,0"
[ 58.   17.    0.    0.    2.5   4.    5.    0.    0.  163. ],"0,0"
[ 40.  18.   0.   0.   0.   0.   5.   0.   0. 163.],"0,1"
[107.  19.   0.   0.   0.   0.   5.   0.   0. 163.],"0,2"
[105.  20.  51.   1.   0.   0.   5.   0.   0. 163.],"0,0"
[128.   21.   51.    2.    1.5   1.    5.    0.    0.  163. ],"3,0"
[121.   22.   51.    3.    1.5   2.    5.    0.    0.  163. ],"0,0"
[119.   23.   51.    4.    1.5   3.    5.    0.    0.  163. ],"0,0"
[110.    0.    0.    0.    1.5   4.    5.    0.    0.  156. ],"0,0"
[ 79.   1.   0.   0.   0.   0.   5.   0.   0. 156.],"0,0"
[ 79.   2.   0.   0.   0.   0.   5.   0.   0. 156.],"0,0"
[ 80.   3.   0.   0.   0.   0.   5.   0.   0. 156.],"0,0"
[ 78.   4.   0.   0.   0.   0.   5.   0.   0. 156.],"0,0"
[ 83.   5.   0.   0.   0.   0.   5.   0.   0. 156.],"0,0"
[ 85.   6.   0.   0.   0.   0.   5.   0.   0. 156.],"0,0"
[ 86.   7.   0.   0.   0.   0.   5.   0.   0. 156.],"0,0"
[ 87.   8.   0.   0.   0.   0.   5.   0.   0. 156.],"0,0"
[ 89.   9.  51.   1.   0.   0.   5.   0.   0. 156.],"0,0"
[106.   10.   51.    2.    1.5   1.    5.    0.    0.  156. ],"3,0"
[ 76.   11.   51.    3.    1.5   2.    5.    0.    0.  156. ],"0,0"
[ 61.   12.   51.    4.    1.5   3.    5.    0.    0.  156. ],"0,0"
[ 89.   13.    0.    0.    1.5   4.    5.    0.    0.  156. ],"0,1"
[104.  14.  60.   1.   0.   0.   5.   0.   0. 156.],"0,1"
[127.   15.   60.    2.    1.5   1.    5.    0.    0.  156. ],"3,0"
[125.   16.   60.    3.    1.5   2.    5.    0.    0.  156. ],"0,0"
[114.   17.   60.    4.    1.5   3.    5.    0.    0.  156. ],"0,0"
